Location,T2M,RH2M,PRECTOTCORR,T2MWET,TS,WS10M_MAX
Samkot_std,5.2165334157398435,23.698024914871453,8.780932931505802,6.554408358525766,6.7311847147661155,1.40411462177939
Juluke_std,5.2165334157398435,23.698024914871453,8.780932931505802,6.554408358525766,6.7311847147661155,1.40411462177939
Nishi_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Boharagaun_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Devistan_1_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Arnakot_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Adhikarichaur_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Pahira_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Bangadoran_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Khung_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Heel_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Durling_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Ramuwa_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Heele_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Jaljala_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Righa_std,5.2165334157398435,23.698024914871453,8.780932931505802,6.554408358525766,6.7311847147661155,1.40411462177939
Mouma_std,5.2165334157398435,23.698024914871453,8.780932931505802,6.554408358525766,6.7311847147661155,1.40411462177939
Haliyal_std,5.2165334157398435,23.698024914871453,8.780932931505802,6.554408358525766,6.7311847147661155,1.40411462177939
Narethati_std,5.21668581415323,24.24853612540426,8.723634349706158,6.639824750022871,6.589444312963851,1.1381613441617693
Sukaura_std,5.2165334157398435,23.698024914871453,8.780932931505802,6.554408358525766,6.7311847147661155,1.40411462177939
Chhisti_std,5.21668581415323,24.24853612540426,8.723634349706158,6.639824750022871,6.589444312963851,1.1381613441617693
Jaidi_std,5.21668581415323,24.24853612540426,8.723634349706158,6.639824750022871,6.589444312963851,1.1381613441617693
Damek_std,5.21668581415323,24.24853612540426,8.723634349706158,6.639824750022871,6.589444312963851,1.1381613441617693
Balewa_std,5.21668581415323,24.24853612540426,8.723634349706158,6.639824750022871,6.589444312963851,1.1381613441617693
Baglung_std,5.480051831479552,21.371475620429663,7.368832077056769,7.007637926790046,7.075106639958998,1.0107740626250474
Dhamja_std,5.480051831479552,21.371475620429663,7.368832077056769,7.007637926790046,7.075106639958998,1.0107740626250474
Argal_std,5.469662372285504,20.855754839830553,7.576112837623384,6.917228809402392,6.9724660064485775,1.080938664723523
Palakot_std,5.480051831479552,21.371475620429663,7.368832077056769,7.007637926790046,7.075106639958998,1.0107740626250474
Sigama_std,5.21668581415323,24.24853612540426,8.723634349706158,6.639824750022871,6.589444312963851,1.1381613441617693
Gokuleswor_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Dilasaini_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Mathraj_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Nusadev_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Hat_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Bumraj_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Shikharpur_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Bijayapur_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Shreekot_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Nwali_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Dasharathchandra_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Surgasthan_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Patan_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Chaukham_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Shivaling_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Thalazanderl_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Sikosh_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Siddhapur_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Silanga_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Melauli_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Shibanath_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Udayaded_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Sharmali_std,5.877219136786005,22.74378237375208,8.744750298726093,6.86974677928594,7.191469307559925,1.2279629369240659
Bhumeswar_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Kaphalasen_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Deulikot_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Pipalkot_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Khiratadi_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Deulekh_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Banjh_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Rayal_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Lekhgaun_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Sainparsela_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Bhamchaur_std,5.743599859164376,22.438045506406603,8.0141068477932,6.990810467226327,7.1358939933245,1.0300309580953022
Chaidhari_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Majhigaun_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Koiralakot_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Kadu_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Subeda_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Gadaraya_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Koidewal_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Rilu_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Talkot_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Chainpur_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Dhamena_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Surma_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Kanda_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Dogadi_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Bajura_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Chhatara_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Bramhatol_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Mankot_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Aatichaur_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Budhiganga_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Badimalika_std,5.8862088034654185,21.67753767030101,5.443984613503308,7.178048944297701,7.2818093406884215,1.070076631456954
Pandusan_std,6.016982366004057,20.363823828128332,4.625103321595548,7.27419156053387,7.331664071946206,1.116486961809823
Rugin_std,6.016982366004057,20.363823828128332,4.625103321595548,7.27419156053387,7.331664071946206,1.116486961809823
Jukot_std,6.016982366004057,20.363823828128332,4.625103321595548,7.27419156053387,7.331664071946206,1.116486961809823
Bichhaya_std,6.016982366004057,20.363823828128332,4.625103321595548,7.27419156053387,7.331664071946206,1.116486961809823
Titihiriya_std,6.952783857324634,22.398712060554605,7.941356938875797,7.132474198146822,7.902525832373092,1.8235914461439393
Raniyapur_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Sonapur_std,6.952783857324634,22.398712060554605,7.941356938875797,7.132474198146822,7.902525832373092,1.8235914461439393
Udarapur_std,6.952783857324634,22.398712060554605,7.941356938875797,7.132474198146822,7.902525832373092,1.8235914461439393
Sitapur_1_std,6.952783857324634,22.398712060554605,7.941356938875797,7.132474198146822,7.902525832373092,1.8235914461439393
Radhapur_std,6.952783857324634,22.398712060554605,7.941356938875797,7.132474198146822,7.902525832373092,1.8235914461439393
Khajura_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Nepalgunj_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
HIminiya_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Manikapur_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Basgeswari_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Samserganj_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Rajhena_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Kohalpur_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Naubasta_std,5.663645365232245,22.72590153866812,8.178787514800554,6.643795431106179,7.007597959511929,1.1382722826437308
Jabdahawa_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Mahadevpuri_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Binauna_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Bejapur_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Holiya_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Gangapur_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Matahiya_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Banakatti_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Phatepur_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Betahani_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Puraina_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Banakatawa_std,6.396337265421542,22.350373731971168,8.155507283089467,6.923034518639723,7.515687328263748,1.618227380695659
Amlekhganj_std,5.37702607393662,23.51394233350604,6.56080856717114,6.734082797052569,6.631369225077804,1.10372773007331
Ratanpuri_std,5.37702607393662,23.51394233350604,6.56080856717114,6.734082797052569,6.631369225077804,1.10372773007331
Nijgadh_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Pipara Simara_std,5.209968416480844,22.641202963807263,5.7825738396883075,6.720353258768972,6.404840966800474,1.3620863774107073
Dumarwana_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Bharatganj_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Singaul_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Kakadi_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Jitpur_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Manaharwa_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Prasauna_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Rampurwa_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Kabahigaon_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Nirahi_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Tetariya_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Kalaiya_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Prastoka_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Prasauni_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Matiarwa_std,5.01981009923668,23.505590326308216,5.499470379840921,6.8527893833197675,6.398080455025827,0.9944973123168018
Itiyahi_std,5.01981009923668,23.505590326308216,5.499470379840921,6.8527893833197675,6.398080455025827,0.9944973123168018
Matisar_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Bariyarpur_std,5.01981009923668,23.505590326308216,5.499470379840921,6.8527893833197675,6.398080455025827,0.9944973123168018
Laluwadi_std,5.01981009923668,23.505590326308216,5.499470379840921,6.8527893833197675,6.398080455025827,0.9944973123168018
Pheta_std,6.022593290882997,23.097989516683285,7.186304791285466,6.989446834265917,6.864765893387417,1.7211807297339714
Nagarkot_std,5.039266965344259,23.29263312976164,5.663098033282638,6.594903121518562,6.471021329992577,1.038536117419076
